andreia;9;0;0
ancoragem;17;0;0
alternativo;3;5;5
agora;4;11;2
vincular;1;6;8
vilão;8;0;0
valer;2;3;10
surgimento;1;9;5
sociocultural;2;12;1
sistemático;3;2;11
prova;1;2;3
profundo;4;11;1
objetivação;16;0;0
negro;2;11;2
moço;8;0;0
monitoramento;6;1;9
licenciatura;14;1;1
lado;2;11;3
incorporar;10;5;1
imposto;6;2;0
implicar;4;9;3
ganhar;1;10;5
fundamentar;5;5;6
focar;6;2;8
figura;1;11;3
estrutural;3;10;3
esperar;8;6;2
escrito;0;4;12
divulgar;3;2;11
distanciamento;14;2;0
desinformação;1;13;1
desempenhar;8;7;0
descrição;1;1;14
definição;0;6;10
convidar;1;1;6
contemporaneidade;5;9;2
carvalho;2;0;4
capacitação;15;1;0
atualização;7;6;2
antigo;0;7;9
adotado;10;2;4
xix;0;14;0
visualização;1;0;11
viabilizar;14;1;0
título;1;7;7
troca;7;7;1
tratado;10;3;2
sujeitar;0;14;1
santana;3;2;2
reforçar;3;1;3
reflexo;2;8;5
reconhecimento;2;6;7
racial;3;10;2
provocar;5;8;1
propósito;6;6;3
preciso;3;6;6
potencializar;9;6;0
ponte;1;6;0
planeta;3;10;0
pautar;3;5;7
particular;1;9;4
panorama;0;5;10
norteador;10;4;1
mão;9;3;3
mapear;2;2;9
mapeamento;0;0;14
logo;10;3;2
investimento;11;4;0
interface;1;5;8
identificado;3;7;4
hipótese;5;3;5
herança;1;10;2
guerra;1;7;4
extensão;4;3;8
explicar;1;6;8
executar;1;5;1
equitativo;6;1;0
entendimento;5;4;6
efetivo;7;3;5
discordar;5;4;6
digitalizar;1;5;9
determinar;8;2;5
determinado;0;11;4
coleção;4;1;10
chegar;3;6;5
campus;4;0;4
bahia;4;5;6
avançado;5;2;3
aumento;4;7;4
articulação;1;5;1
apropriação;2;11;1
and;0;1;11
acessibilidade;9;1;3
transmitir;2;4;0
sustentar;2;8;4
sofrer;1;12;1
socialização;10;3;1
significativamente;9;2;2
repercussão;3;6;5
racismo;1;11;1
postagem;0;7;4
posição;0;9;2
planejar;4;1;1
participar;4;7;3
orientar;4;2;7
objetivar;2;7;5
norte;0;13;0
máquina;0;8;4
musical;2;9;3
moran;4;1;0
moda;0;7;5
mental;8;3;3
manter;3;10;0
lúdico;9;2;2
investigativo;4;1;8
intuito;3;6;5
inspirar;9;4;1
inclusive;4;1;9
imprescindível;11;1;2
graça;8;6;0
filósofo;0;13;1
filológico;0;0;13
filologia;0;0;12
extremo;0;5;1
