"";"Coord. facteur 1";"Coord. facteur 2";"Coord. facteur 3";"Coord. facteur 4";"Coord. facteur 5";"Coord. facteur 6";"Corr. facteur 1";"Corr. facteur 2";"Corr. facteur 3";"Corr. facteur 4";"Corr. facteur 5";"Corr. facteur 6";"COR -facteur 1";"COR -facteur 2";"COR -facteur 3";"COR -facteur 4";"COR -facteur 5";"COR -facteur 6";"CTR -facteur 1";"CTR -facteur 2";"CTR -facteur 3";"CTR -facteur 4";"CTR -facteur 5";"CTR -facteur 6";"mass";"chi.distance";"inertie"
"10";-0,590484790973978;-1,29707508658888;2,18084154840302;0,179980294064936;-4,46446610030426;-0,958404261274645;-0,112255540353638;-0,246583598680179;0,41459416090606;0,0342155894141505;-0,848728133460495;-0,182199761740106;0,0241119452163404;0,0632225234430395;0,12017754996509;0,000737250925393631;0,409853545478937;0,018061886663057;5,29953472818662e-05;0,000255711668452503;0,000722883872029075;4,92345785291762e-06;0,00302941917236878;0,000139610403542839;0,000151991853236667;1,08678493500326;0,000179517805078054
"2013";1,7898349819763;0,545977126348507;-0,375153280401452;-0,733572031799322;0,032863603808066;-0,287574740430856;0,866745894451453;0,264395007077383;-0,181671812682371;-0,355239758552721;0,0159145362362225;-0,139261009046301;0,622194786503906;0,0314612558769294;0,00998799198132326;0,0343982627763067;6,23742845436461e-05;0,00456722788117049;0,00121726827424881;0,000113268517355864;5,34783274041199e-05;0,000204477651816373;4,10384256400199e-07;3,14240235792083e-05;0,000379979633091666;0,648486330280749;0,000159794552825146
"ocorrer";-0,055829879309672;-0,121950063085614;1,91803013211415;-0,20364716046676;-1,178568742512;2,90742372927861;-0,0151499014345767;-0,0330921624501415;0,520473406164852;-0,0552613483434193;-0,319814416647621;0,788953575966079;0,00045227705146985;0,00117263271765189;0,195048372136867;0,00198051660563268;0,0599315945305914;0,348769629586516;8,05383280948629e-07;3,84267177468649e-06;0,000950561199380835;1,07158333169937e-05;0,000358904636876984;0,00218416726105709;0,000258386150502333;0,750266284582651;0,000145445434351447
"o";0,0873517600431565;-0,037730808175287;-0,163043304806357;0,0320282852616437;0,0673360909159393;0,0776267982571358;0,401971381776433;-0,173627927934921;-0,7502853118246;0,147386315698642;0,309864180132501;0,357219492118819;0,229074155978629;0,023224788352924;0,291607721260047;0,0101356299710328;0,04047654148816;0,0514407092123553;0,000304897747850884;5,68857006845415e-05;0,00106222577611125;4,09900334128314e-05;0,000181178515778858;0,000240787670030589;0,0399586582159196;0,0521596453836913;0,000108712668621682
"dia";2,24619001380933;1,17785393273497;0,444356633798347;-0,374603774584837;-0,351850567070582;0,194270945742802;0,853132066812189;0,447364182842614;0,168772406191576;-0,142279366608535;-0,133637403625037;0,0737866219884212;0,600862278584907;0,0897824812117765;0,00859222412791159;0,00550017934008759;0,00438402768184403;0,00127805189776739;0,00325913405789085;0,000896173532009753;0,000127547683872531;9,0647021524498e-05;7,99697523412114e-05;2,43795086907669e-05;0,000645965376255833;0,828151970592189;0,000443026107212292
"evento";-0,836829935608097;0,133481007359029;2,28711168491173;0,956247949978148;-0,645525114614268;1,62872143346526;-0,265522150345736;0,0423528874818869;0,725689637545451;0,303412917174617;-0,204822042378308;0,516785548563854;0,0676672569205464;0,000935556201157854;0,184688224521352;0,0290800926921781;0,0119730629008172;0,0728867530860155;0,000143690644981275;3,65588924194588e-06;0,00107331901722078;0,000187626904302966;8,55028056718771e-05;0,000544311740697233;0,0002051890018695;0,919388229930735;0,000173441075555527
"impulsionar";-1,44339011173884;-5,34999762612311;-1,50322930286461;1,25943961741206;-1,73784480736925;1,13940982553111;-0,231513287666859;-0,858115577597749;-0,241111225020166;0,202008455007147;-0,278742497635754;0,182756215775128;0,0812202566590927;0,606360439633801;0,0321890142167032;0,02035177080688;0,0350101287721926;0,0143915526575203;0,000189993617679581;0,00261022977516054;0,000206073442797028;0,000144652605891845;0,000275418774748097;0,000118394487302616;9,11951119419999e-05;1,44744664729185;0,000191063042885087
"por";0,0896857419574024;0,0597580327959157;0,716681317718046;-0,0385201673173945;-0,244499981470297;0,1993152078244;0,113332365266664;0,0755138894169008;0,905642157902798;-0,0486764292435853;-0,308965066273805;0,251866834608837;0,0342723410681292;0,00826830178355899;0,799667474808219;0,00208076908283263;0,0757407223087289;0,0481314182232516;9,52367526916294e-05;4,22814967360326e-05;0,00608148913407767;1,75684763277961e-05;0,000707807938404725;0,000470368945975946;0,0118401653671363;0,138453053233289;0,00022696706568714
"instituição";0,212521288752532;1,13150009512576;1,03553525859261;0,392855159658328;-0,952255804719672;-0,450038377486154;0,111064630471322;0,591327300342804;0,541175622972701;0,205307964168294;-0,497653386567381;-0,235192184212734;0,0213314691730944;0,328588114420081;0,185057193710798;0,0239900639178534;0,127349711222676;0,0271998063002095;3,70696898050554e-05;0,00105080773219885;0,000880123974838914;0,00012667152325307;0,0007442542573162;0,000166231441420212;0,000820756007477999;0,415856098348478;0,000141938502649453
"grupo";-1,60086299332995;1,73737737276408;-0,432289932199285;-2,81048276164962;-2,75071930647812;1,39876845990924;-0,332433169230305;0,360781571304613;-0,0897687764575261;-0,583621268912523;-0,571210865967615;0,290466475947316;0,188700855030413;0,120775997773611;0,00502777789729593;0,191415889215538;0,165665818177962;0,0409645345065145;0,00194759497470347;0,00229392194868195;0,000142017072850351;0,00600277639986752;0,00575019888364375;0,00148690073749249;0,000759959266183333;1,0532179421747;0,000842998520905498
"trabalho";-0,0292123182247527;-0,193849227223807;0,281693737329123;-0,574347339139272;0,557344047691472;0,866254103487661;-0,023783000250033;-0,157820963884544;0,22933894440649;-0,467600784205503;0,453757675909779;0,705254591618893;0,00122266156125124;0,0292569557863806;0,0415421434456871;0,155551439926255;0,132341413358936;0,305714225105109;2,63298505648073e-06;0,000115942990101367;0,000244833438436325;0,00101780733198367;0,000958435922695638;0,00231529832774414;0,00308543462070433;0,238761287026491;0,000175891223884865
"buscar";0,451468674157202;0,340535087364019;0,0841799854761893;1,08202970880385;-1,22462885925899;0,440868939792289;0,252704863654052;0,190610949879062;0,0471188655378408;0,605654801063117;-0,685473182571473;0,246771773318482;0,125176011654078;0,0387004820383321;0,00159017113042372;0,236643638058688;0,273873282649341;0,0339418646528635;0,000216857073885798;0,000123379237925332;7,53938712072714e-06;0,00124565197439529;0,00159561213206722;0,000206793724942629;0,00106394297265667;0,364685154214678;0,000141499374087226
"discurso";0,0335215822686221;0,532636665957108;1,1517897578899;-0,14481420084419;-1,53743824708019;0,439954834977928;0,0163769646888061;0,260219574375763;0,56270673749037;-0,0707489591230579;-0,751115257086794;0,214939877818577;0,000353250572648197;0,0484643896999641;0,152384426264006;0,00216973530128081;0,220955103789226;0,0173021817301786;4,9529885939185e-07;0,000125049058710429;0,000584742597921089;9,2435886829617e-06;0,00104187032881865;8,53167882266079e-05;0,000440776374386333;0,509722835323765;0,000114521357844519
"a";-0,144263732809791;-0,278946471866192;0,127735052116802;0,0270933145292846;-0,158155999698137;-0,0408861246317037;-0,382353919878395;-0,739314551737761;0,338546611344964;0,0718076179716538;-0,419173726196307;-0,108363825870084;0,248386564459666;0,504640718528823;0,0711531700336669;0,00288329211050659;0,0887687152209532;0,00567304842678598;0,00123287987924137;0,00460944014430577;0,000966555092401194;4,34841226313171e-05;0,00148175969536903;9,90280735471619e-05;0,0592388247989908;0,0827264013588763;0,000405410226548053
"prático";-0,258694303756491;-0,430067572960127;-0,829652596833847;-0,660796357864507;-0,0410160447932719;0,313766104851757;-0,212862148338203;-0,353873688680292;-0,682665337318971;-0,543724891915288;-0,0337493454020931;0,258177030512907;0,107518547681557;0,161476686093301;0,40407549708539;0,230884902121813;0,000803696423817338;0,0449751411225082;0,000176987783601807;0,00048915101017214;0,00182038023907357;0,00115479485390023;4,44915069846582e-06;0,000260364405459074;0,002644658246318;0,225473854365047;0,000134450349830348
"metodologia";0,214475167956616;-1,68897673743551;-0,632422384254175;0,674107041255897;-0,571634312202877;-0,160686287740307;0,105849392062748;-0,833556455830984;-0,31211783414348;0,332690358431555;-0,282117249308419;-0,0793031008306366;0,0166025743431077;0,559494099653048;0,052746806559877;0,0539796076389887;0,0350697605006501;0,00264990228799124;6,43223897016661e-05;0,0039889213533817;0,000559271391086098;0,000635427292911278;0,000456924785215211;3,61048689409812e-05;0,00139832504977733;0,475707849332677;0,000316438103268408
"desenvolvido";-1,74826074136551;0,817151200642849;0,652579306943556;-0,496336402071537;-0,22868657809953;0,173718181248359;-0,826082808960518;0,386117781633223;0,308354774659287;-0,234527355966572;-0,108058281203794;0,0820847827430299;0,429269737808591;0,0509623543718751;0,0218546957074257;0,0113872987612127;0,00218410762862173;0,00120520031065409;0,00118460319950294;0,00025880063472037;0,000165054392901962;9,54800740586936e-05;2,02694443264975e-05;1,16963683925958e-05;0,0003875792257535;0,762591721460643;0,000225395200216251
"português";-1,67307199976663;-0,0434829108016753;-0,156821690716071;-0,579479146730637;0,780167597077018;3,5218962954091;-0,416013789951553;-0,0108121410933023;-0,0389941293085433;-0,144089026690382;0,193990742121486;0,87572885439111;0,219416407186014;8,05385542246333e-05;0,000704388741029524;0,00866295498023525;0,0141869969632333;0,276467311666179;0,00104235500664016;7,04082600409893e-07;9,15795822711615e-06;0,000125043758403536;0,000226653386355064;0,00461891023562689;0,000372380040429833;1,02077752395783;0,000388015069364955
"artigo";-1,10920216888726;-0,528918198818993;0,674341743720585;0,0246627775260068;-0,308533326393956;0,484567277622553;-0,732114396700326;-0,349105545313396;0,445090455754437;0,0162783440168715;-0,203643390222954;0,319832299348318;0,649153690793591;0,0802102565703374;0,0876690911390921;0,000105623529849074;0,0149349954383342;0,0352277658955236;0,00439450125536286;0,000999229376147205;0,0016242327454466;2,17256182108837e-06;0,00034001050524363;0,000838680101796471;0,00357180855106166;0,393448562097172;0,000552922289435625
"busca";-0,659696569818216;0,843786350180903;1,27233955322128;0,902055692447064;-0,779525625342123;0,664042433957875;-0,306641973649318;0,39221109157673;0,591412369870856;0,41929600748082;-0,362341244749833;0,308662030169188;0,204777884556881;0,182048190288048;0,278330603741888;0,126011998525848;0,0850217841058219;0,0589979729605304;0,000519252288116498;0,000849483520632915;0,00193150583173392;0,000970860138216496;0,000725021290173038;0,00052611614908259;0,00119313604790783;0,416633049501421;0,000207108251455976
"apresentar";-0,559255616407354;0,489624506741254;0,866984139865003;0,127526489596593;-0,483432498642063;0,827082966098334;-0,373818875539913;0,327275895274126;0,579511455525925;0,0852415381159574;-0,323137019530968;0,552840624741966;0,278722932021018;0,116092740128413;0,244756708208375;0,00476983547909062;0,061929631973078;0,173340869653981;0,000786754103961889;0,00060303789283157;0,00189077832060659;4,09090240349482e-05;0,000587881770294979;0,00172074478333649;0,00251546517106683;0,302743634896744;0,000230551711456639
"documentação";-0,443483915399744;3,31490714990075;-3,56321505846943;-0,428592813820468;-1,03964540442241;2,020470340528;-0,0820301567512536;0,613150429316262;-0,659079347942556;-0,0792757853877604;-0,192300718310425;0,37372155559549;0,0143257074583085;0,434940493840783;0,337912849629612;0,00440352734992562;0,0234102272384487;0,0845504874655385;3,43774688342271e-05;0,00192070597545827;0,00221922952074519;3,21076056825693e-05;0,000188924650339265;0,000713547863221977;0,000174790631222166;1,05893877642884;0,000196001707181358
"para";0,170749679319636;-0,235790275221611;-0,3165738407986;-0,141950067087293;0,173681232108394;0,170573893064986;0,332080976336381;-0,458574593628605;-0,615685783738207;-0,276070309807852;0,337782380380897;0,331739100021866;0,184844691716561;0,191542760877575;0,232165425881599;0,0420444804381237;0,0568679788852491;0,0524521310509292;0,000442917563589812;0,000844607410547298;0,00152248547990878;0,000306107741481829;0,000458256772019769;0,00044200606856121;0,0151915857310048;0,113503021499106;0,000195712225031262
"problematizar";-1,57768453417486;0,422547546807655;-0,679231767119661;0,163099298349498;-1,54164995497719;2,49208509000313;-0,460399652925642;0,123307758731736;-0,198213307580856;0,0475956116232056;-0,449884047684823;0,727239879484956;0,356365869097834;0,0138910063609507;0,0241352637786129;0,00125346019755245;0,101181738344844;0,252832165654533;0,000359405113751589;2,57807225460929e-05;6,66162059476347e-05;3,84103355463253e-06;0,000343174859711082;0,000896746415427949;0,000144392260574833;0,755306347522079;8,23740055441744e-05
